AW1,AW2,AW3
50.671,39.452,37.834
35.049,60.988,64.204
30.116,33.215,22.261
39.648,38.05,53.27
39.04,75.639,57.418
25.723,76.492,57.997
40.59,41.512,41.737
47.405,67.372,72.167
40.158,73.972,91.418
34.608,20.937,25.556
30.675,41.08,42.531
40.374,40.933,40.55
29.861,40.472,37.157
37.687,37.726,34.598
36.0,42.826,47.886
29.126,37.461,34.421
39.089,59.84,63.665
37.177,72.049,77.267
36.716,37.844,32.215
37.775,76.306,40.855
37.148,58.752,54.015
37.138,63.635,60.939
46.199,65.96,66.773
42.326,50.112,52.711
42.845,36.863,34.48
49.671,62.694,54.084
38.972,66.823,66.156
36.893,68.441,60.38
41.247,62.115,57.663
39.688,70.863,92.359
42.355,85.22,69.833
40.374,78.237,75.913
78.139,68.96,59.448
46.503,72.863,73.864
33.647,49.102,47.768
44.679,76.404,82.445
42.679,69.529,69.451
45.473,52.603,40.394
45.081,78.159,75.05
38.883,38.128,34.588
44.022,96.37,93.536
58.703,97.586,102.421
92.81,97.292,73.295
44.512,96.125,85.22
55.025,83.288,89.643
39.138,81.68,92.271
27.812,33.892,28.155
28.243,31.705,34.412
48.621,83.837,84.033
59.262,95.203,88.593
46.68,75.001,79.914
41.139,42.728,37.216
43.453,66.322,64.322
92.379,92.781,69.657
57.006,98.469,103.225
50.524,67.793,68.117
52.956,89.603,110.188
43.551,59.938,67.431
51.357,79.885,79.787
49.259,72.314,73.207
43.885,97.096,68.794
39.109,69.284,76.227
29.44,95.115,100.057
47.141,105.284,116.297
41.992,71.696,82.523
25.085,40.413,38.197
43.159,80.954,81.023
38.521,70.559,76.355
33.804,35.225,27.949
36.834,79.159,80.65
53.407,67.744,82.023
38.138,82.954,75.492
45.719,71.088,69.99
42.365,51.357,83.808
35.01,69.892,69.735
32.646,39.884,35.598
45.856,58.624,65.273
35.049,65.391,73.236
45.807,80.679,76.727
37.03,63.635,54.868
41.904,69.411,72.187
45.346,67.117,67.98
36.059,68.274,64.871
37.187,57.604,60.183
33.117,81.278,85.838
44.954,62.704,59.428
38.275,78.404,72.677
36.638,59.585,65.587
43.198,92.153,89.976
45.689,67.019,71.54
34.039,65.361,58.761
35.176,60.115,56.594
46.984,64.175,63.645
41.335,65.557,63.782
24.742,68.96,71.128
57.143,64.851,59.987
30.224,58.575,52.142
43.355,68.352,62.753
44.13,61.243,73.02
40.923,81.974,89.672
53.544,110.188,98.606
33.715,34.804,32.98
37.716,67.999,65.548
36.608,83.935,80.297
45.817,69.833,65.665
43.188,66.489,60.105
52.858,56.045,53.642
25.321,44.65,51.809
41.041,36.0,34.363
36.628,73.824,67.176
39.187,50.955,52.387
47.17,75.717,67.087
37.54,68.225,63.675
50.583,57.693,65.469
40.619,75.923,67.558
90.192,69.549,59.114
41.865,70.52,66.666
35.039,70.843,61.135
45.983,47.582,39.786
39.619,40.296,32.372
41.492,61.144,61.674
42.855,95.272,116.572
31.097,45.317,44.101
32.627,56.918,70.382
30.185,53.27,38.001
46.062,64.636,57.82
53.23,52.701,62.615
38.452,67.421,70.167
36.088,55.79,57.732
34.304,32.637,39.246
26.949,59.585,64.057
30.401,58.036,55.751
35.402,41.806,39.207
45.032,56.928,53.074
44.454,68.019,50.387
33.068,37.51,38.687
51.514,64.341,58.428
32.774,36.863,35.471
44.473,71.245,74.776
31.254,59.007,57.673
48.857,53.054,65.587
40.727,72.599,70.01
32.695,64.538,63.93
54.672,56.28,56.094
38.295,48.415,39.158
41.178,66.107,66.048
41.325,33.401,36.608
40.943,50.063,51.73
36.304,87.76,68.99
42.424,79.395,67.431
40.972,83.102,81.062
43.492,37.883,41.306
32.136,73.687,54.868
43.238,37.52,41.708
33.392,35.775,38.364
28.939,32.342,19.741
29.155,33.215,36.294
42.826,67.028,62.468
35.794,42.571,44.13
35.618,39.442,38.746
35.726,21.084,31.371
39.207,63.606,57.389
34.539,37.403,38.266
28.449,39.04,38.579
45.611,39.433,39.325
28.969,33.637,29.037
43.934,110.766,112.973
45.424,69.225,65.96
32.009,33.048,32.215
39.158,38.275,38.03
34.147,38.844,39.06
28.998,31.244,35.186
44.385,73.079,71.343
21.977,21.369,22.104
37.265,34.343,33.725
41.776,67.048,54.584
32.342,40.119,41.394
39.001,41.884,40.835
40.276,72.971,72.295
25.595,52.024,37.157
40.492,71.245,82.484
31.872,35.784,33.941
43.179,32.019,32.646
29.695,31.166,31.146
35.873,25.262,25.527
29.126,32.097,34.294
33.019,30.852,29.665
31.764,27.312,26.194
35.324,43.267,41.306
33.019,50.661,58.055
33.117,39.178,32.999
47.288,42.571,39.56
41.325,56.722,51.475
58.536,83.229,84.798
36.0,44.522,40.266
48.837,70.255,47.925
41.865,48.376,48.298
41.188,58.399,58.183
44.12,62.007,71.245
39.276,50.573,71.039
37.03,54.015,40.747
31.205,40.305,34.0
32.127,25.066,29.273
24.742,64.685,62.37
32.823,31.528,28.282
43.13,82.101,82.464
41.208,57.241,47.435
28.557,25.693,27.586
32.156,47.572,50.798
33.725,74.315,69.559
29.273,27.478,24.978
33.735,46.807,43.679
46.091,38.638,45.258
36.942,41.266,37.265
32.784,37.187,45.111
40.227,74.06,72.481
32.048,28.675,30.185
46.052,87.466,96.713
51.681,59.173,45.866
44.002,67.764,67.342
39.678,64.685,62.635
23.546,40.531,42.326
43.875,52.524,50.396
32.244,71.628,62.821
35.892,35.451,37.991
45.071,50.279,52.76
31.597,40.698,34.245
35.186,63.831,70.127
41.159,45.395,46.925
36.677,48.043,46.552
40.796,53.525,50.543
45.934,40.727,40.256
42.149,77.247,69.608
28.361,66.509,64.204
34.186,45.591,51.965
36.942,57.045,57.859
30.165,61.507,49.269
28.096,62.41,56.751
41.1,51.22,44.63
46.16,39.334,36.088
38.246,49.73,37.765
27.047,40.452,34.588
56.584,59.526,56.241
46.15,59.222,55.466
28.125,40.855,33.647
42.002,97.331,70.353
37.638,71.451,62.488
46.17,49.906,47.601
28.135,34.245,28.449
41.982,66.538,67.676
55.437,79.63,77.276
35.932,34.294,40.933
43.532,91.937,103.627
44.581,36.716,39.55
38.295,72.795,69.411
33.048,35.275,38.501
36.961,53.485,45.895
36.285,29.547,30.018
47.592,46.562,25.389
31.597,26.978,19.829
28.371,30.744,27.155
36.255,37.128,34.755
30.773,64.126,58.163
34.921,36.412,36.108
46.15,62.89,54.476
40.354,36.589,31.793
35.755,71.863,64.018
39.295,51.691,53.505
33.519,81.591,87.358
47.798,48.327,43.414
41.58,41.757,37.991
47.523,66.617,69.863
39.697,62.282,66.744
49.386,94.281,93.908
98.194,95.007,72.991
46.866,69.784,82.67
32.254,52.014,54.77
41.57,74.717,71.667
37.422,58.31,66.224
44.503,75.139,54.976
33.45,69.725,65.548
36.471,70.833,81.68
36.196,68.097,75.482
41.845,57.732,64.371
31.185,60.478,61.821
47.709,75.266,47.337
29.95,46.807,61.988
42.443,92.192,95.066
40.717,77.041,73.53
34.451,39.638,34.539
38.579,75.09,75.825
41.551,61.448,57.594
41.247,79.944,82.994
42.12,75.884,81.621
30.587,44.032,43.443
22.565,30.018,33.166
47.082,68.96,58.046
40.188,75.315,78.443
26.615,45.562,45.856
28.596,69.549,58.31
43.728,53.005,51.132
33.911,70.255,80.179
43.993,53.986,50.102
45.817,89.701,103.303
53.436,63.694,52.152
23.889,39.766,33.323
37.981,65.508,56.751
43.914,68.117,73.54
44.905,50.426,53.221
46.67,68.598,77.875
40.855,73.844,75.953
35.99,47.464,31.077
56.31,65.283,66.499
40.413,77.198,72.491
39.864,39.491,39.629
33.411,53.956,55.045
27.959,34.637,36.442
41.306,66.273,66.244
38.579,75.178,82.837
34.068,24.252,33.294
32.715,43.453,31.126
48.347,75.953,77.894
35.147,46.689,43.659
53.858,104.823,106.422
48.327,43.463,44.993
39.717,71.893,50.092
47.062,69.823,76.276
51.279,54.809,50.534
34.353,45.787,40.403
33.764,32.813,33.45
48.19,66.783,64.312
40.953,79.169,75.119
31.009,30.126,33.058
38.403,34.882,34.47
39.972,85.887,78.61
41.668,55.378,55.829
39.246,51.946,57.604
24.311,29.067,24.016
35.373,65.587,67.244
19.025,38.109,35.941
36.804,44.287,39.129
37.618,37.05,33.078
35.981,47.337,50.906
42.09,36.402,42.482
33.362,51.22,41.963
33.607,47.582,39.217
37.756,70.961,55.937
40.845,55.77,59.968
47.807,90.613,100.077
36.765,42.218,38.491
30.332,36.628,33.784
38.158,49.484,53.417
61.037,62.223,65.714
48.68,71.432,67.332
42.129,49.269,51.897
40.443,43.502,39.423
43.424,54.868,59.928
36.785,60.105,60.762
34.519,43.11,40.139
25.389,44.699,38.266
21.712,42.904,49.347
46.278,42.737,46.219
45.375,59.379,58.605
39.658,39.334,38.825
37.275,42.247,39.825
56.506,145.727,133.812
26.87,39.158,36.01
32.382,63.812,61.694
29.744,35.667,31.744
33.088,73.844,74.786
33.735,65.548,58.379
42.865,71.167,64.332
39.884,41.443,34.735
46.434,57.232,53.946
27.939,29.518,32.205
47.758,63.557,68.264
25.988,33.764,30.175
42.6,26.184,35.343
38.158,65.185,48.141
33.705,60.703,51.956
40.413,58.869,55.829
33.078,32.333,30.989
27.812,36.196,38.207
34.627,54.545,52.887
52.093,48.406,48.68
39.648,40.756,41.561
49.22,94.036,96.9
42.326,47.337,45.934
41.345,55.79,49.935
33.019,39.57,44.885
38.275,65.057,62.233
32.627,54.662,52.622
36.755,48.484,49.837
46.258,96.88,108.805
37.216,56.123,56.682
45.071,84.19,80.179
44.826,56.476,60.615
46.886,84.69,96.184
25.939,32.244,33.647
39.619,51.867,52.436
53.505,60.066,46.385
43.944,83.043,81.621
42.62,60.791,59.762
31.107,29.547,27.861
34.48,54.79,48.651
40.57,43.944,48.621
42.012,49.553,47.984
26.105,36.314,37.883
40.227,48.67,47.121
33.637,38.167,38.089
53.75,80.758,78.914
37.54,36.128,30.342
41.776,62.253,65.293
50.259,79.493,74.648
57.516,65.048,67.44
46.474,66.293,66.322
28.861,35.833,35.981
47.092,72.01,70.647
40.413,49.151,45.895
43.041,54.917,49.484
43.385,59.673,56.123
47.582,41.923,49.171
45.709,37.863,32.107
31.215,59.556,62.331
57.594,60.419,60.291
46.64,49.082,51.946
43.875,54.751,41.806
35.941,39.403,38.05
42.482,55.564,50.789
44.463,71.834,70.49
32.215,83.994,86.828
31.94,66.862,66.989
51.446,39.305,50.024
37.736,57.526,62.988
39.266,72.599,72.618
30.587,37.069,38.726
43.826,67.195,57.389
34.451,42.384,40.403
43.502,79.954,83.68
33.323,64.459,62.606
54.005,83.965,92.388
36.402,40.296,35.539
38.06,57.663,60.154
48.778,65.518,56.457
36.265,63.027,70.088
32.558,53.878,53.348
35.745,67.117,65.92
35.981,56.447,50.985
46.297,73.56,81.856
39.521,45.817,43.542
45.522,65.93,58.114
41.217,58.673,61.743
34.784,41.708,41.286
29.341,41.668,38.903
36.893,67.195,70.873
43.061,61.007,44.914
42.247,84.269,72.03
32.656,78.502,80.709
46.827,65.116,68.088
48.053,76.149,79.022
38.766,72.638,73.04
45.052,72.854,72.589
45.542,68.794,76.531
41.649,73.923,72.108
38.481,77.061,75.364
39.854,31.509,38.844
32.578,47.896,38.256
30.96,24.095,19.152
33.627,59.036,60.88
38.158,52.603,55.888
39.884,64.185,72.785
31.999,33.156,33.254
35.951,63.292,64.812
33.784,49.18,39.933
42.737,60.968,52.103
30.312,77.09,80.012
32.735,48.111,48.396
42.482,40.58,35.333
34.196,45.238,37.432
44.473,79.63,76.6
43.208,34.029,36.392
35.647,78.463,73.864
57.614,72.402,78.051
47.18,54.692,52.613
27.625,38.903,38.726
35.059,46.425,48.788
38.717,57.398,52.554
30.42,38.285,36.422
40.776,70.706,68.696
34.313,50.642,45.209
41.355,64.714,77.943
31.97,32.391,26.38
26.39,33.068,35.804
34.382,34.5,33.196
31.411,29.165,27.939
41.011,34.863,41.767
38.001,48.906,49.965
38.981,36.961,36.432
43.659,50.955,55.437
37.873,61.654,53.986
38.874,54.074,49.288
31.215,50.21,48.641
37.255,35.275,37.314
40.433,40.756,43.492
18.711,36.206,39.217
32.244,33.392,22.918
30.479,36.785,34.843
41.306,39.06,36.059
43.463,40.55,43.434
32.431,59.33,54.496
33.951,32.695,31.215
31.577,52.152,52.289
30.165,113.522,108.648
41.1,34.343,40.021
43.669,65.822,50.642
33.313,61.703,51.142
50.328,56.025,60.782
50.926,47.915,52.417
43.071,49.837,45.454
44.287,70.52,74.236
48.268,60.605,33.254
35.637,40.629,36.324
50.975,43.483,48.376
42.316,54.27,34.667
32.725,35.167,34.559
38.511,46.346,47.474
30.048,27.645,26.645
43.924,53.525,54.162
52.456,86.907,92.084
41.786,68.96,67.009
43.424,44.561,40.796
59.487,68.244,56.771
28.479,36.039,49.906
48.396,48.366,44.748
46.729,84.975,85.622
48.062,34.814,32.421
30.195,36.481,36.657
39.384,47.925,42.218
23.85,37.687,38.118
39.609,39.217,39.658
31.725,52.966,53.358
46.052,62.184,57.869
34.745,55.721,49.592
41.227,57.29,57.477
59.762,62.508,52.171
37.461,53.397,51.338
34.49,53.24,56.594
29.4,43.169,52.093
36.324,32.45,29.636
41.521,50.053,57.035
29.793,39.697,29.871
45.081,62.292,66.97
35.245,39.933,37.863
38.089,51.818,53.78
39.55,55.359,44.395
43.336,33.019,37.501
33.372,36.471,39.913
39.04,37.971,37.658
42.679,52.956,59.742
39.393,37.942,37.442
41.943,47.484,47.062
36.785,42.316,31.332
38.589,129.918,138.215
40.58,57.085,67.627
27.733,53.721,58.281
37.962,58.693,57.035
41.423,57.026,54.535
50.161,65.44,54.898
28.93,39.246,33.254
38.001,41.07,42.943
35.48,46.327,57.536
39.364,50.897,64.165
55.908,85.004,86.867
33.215,62.743,59.036
29.822,32.784,28.969
47.66,90.986,75.943
53.456,63.194,65.656
48.308,66.656,53.701
109.07,108.844,97.272
41.698,74.727,64.675
41.404,55.506,53.966
49.406,70.373,78.483
39.129,82.454,87.211
46.101,50.004,42.051
47.052,58.889,50.769
42.021,52.417,51.681
28.881,30.871,36.638
39.364,39.354,43.385
43.012,44.326,38.56
37.412,71.226,69.755
49.68,57.83,56.153
32.617,55.172,56.643
33.47,43.689,35.559
44.512,84.641,77.708
37.138,40.815,36.147
38.991,73.55,53.652
41.659,39.707,39.109
58.644,59.252,74.805
37.403,31.96,35.745
47.121,55.957,58.271
33.921,58.212,58.958
55.104,63.753,59.222
52.456,60.811,61.596
48.033,41.953,45.052
22.781,41.6,38.687
27.821,70.382,68.49
31.342,46.925,46.317
107.177,98.988,121.132
44.277,84.631,107.491
39.089,41.453,41.296
27.312,73.824,75.423
48.621,93.908,83.67
33.951,64.871,71.922
52.936,84.984,77.208
44.365,94.752,86.485
49.641,63.116,77.865
31.911,63.292,64.106
42.208,61.939,72.648
47.425,95.978,91.918
47.415,77.649,88.593
29.773,48.033,40.904
37.461,85.063,72.167
43.561,72.746,73.403
49.357,74.374,72.412
32.019,47.788,48.308
36.334,63.802,67.95
40.286,54.947,55.29
30.479,51.867,50.475
60.37,71.755,69.127
57.565,82.788,79.914
42.08,79.385,78.61
44.091,37.51,36.696
66.715,116.405,116.052
29.822,50.72,45.071
39.119,54.133,65.714
35.667,76.011,71.147
47.964,70.0,82.199
51.563,90.702,96.801
47.396,77.826,87.24
36.442,80.16,90.27
37.452,80.64,86.995
41.08,62.782,62.174
46.65,82.994,103.784
31.509,70.323,61.752
39.589,82.023,81.944
48.739,69.863,70.019
37.628,61.968,52.466
34.853,59.242,61.841
40.707,51.357,55.712
38.383,84.71,62.684
46.797,52.407,53.309
55.084,95.811,92.83
46.317,69.853,57.702
40.227,60.556,62.302
35.667,80.974,67.362
35.324,83.553,77.698
48.259,105.882,101.548
47.337,85.867,99.194
47.209,64.675,75.766
41.678,58.281,65.234
48.719,47.219,47.337
38.158,35.598,34.058
38.834,39.158,39.393
39.03,65.038,64.704
39.589,56.143,55.996
42.384,73.717,73.413
35.922,56.172,60.34
37.01,73.383,77.237
39.531,68.617,68.519
49.475,77.227,71.755
46.631,61.9,76.09
41.767,51.171,55.937
48.543,105.716,104.392
36.471,70.137,72.981
31.126,40.011,36.775
33.166,37.285,47.19
34.0,30.891,30.793
43.012,80.522,86.907
35.932,31.744,33.549
37.412,65.871,57.438
44.63,80.209,77.943
85.583,89.701,90.604
36.647,109.982,99.057
31.45,73.383,73.511
25.703,25.723,27.37
43.071,68.686,67.99
45.905,72.236,49.935
37.844,74.805,77.374
38.167,60.095,58.173
52.171,60.321,68.392
49.475,71.137,70.657
33.853,73.334,69.49
39.011,70.843,67.636
44.503,75.57,64.175
35.549,53.485,53.113
31.764,61.213,57.859
30.793,57.241,51.093
35.48,58.369,62.106
42.404,69.549,69.225
54.584,103.45,83.621
40.08,61.154,52.505
50.583,61.301,59.791
37.393,63.537,65.214
43.375,36.696,39.638
32.676,38.05,46.542
45.905,44.983,17.73
51.975,85.092,85.857
54.074,59.811,68.323
47.425,50.73,53.23
42.983,62.508,69.235
43.365,51.71,56.378
47.631,86.956,83.131
44.395,79.856,79.326
42.198,65.616,69.186
25.782,72.216,68.951
46.817,64.744,63.645
37.354,51.897,49.18
37.236,61.664,65.391
35.598,87.407,88.407
45.366,49.906,52.583
40.041,59.075,59.144
40.364,59.281,66.783
43.394,64.744,64.43
27.547,45.013,48.337
32.107,56.8,62.164
42.875,49.788,58.291
53.485,81.523,87.289
38.197,44.434,48.062
45.336,46.866,39.658
38.207,64.037,59.801
27.037,39.688,34.176
39.334,66.273,68.205
39.207,53.907,67.401
50.269,71.932,69.549
43.071,57.114,50.269
47.739,60.625,60.478
33.872,73.344,59.33
44.532,49.896,49.416
39.835,53.74,46.346
45.522,50.808,57.791
48.582,65.969,64.557
42.404,56.781,48.876
36.206,51.161,50.465
44.199,46.846,49.376
42.129,58.448,56.594
32.901,57.183,56.516
35.618,54.564,45.748
48.033,52.103,48.082
43.934,73.834,79.532
31.401,55.584,52.181
40.374,55.81,58.977
38.521,89.25,72.226
32.597,64.096,52.377
35.382,62.223,67.323
41.09,41.845,34.029
39.491,58.732,62.998
44.758,64.41,64.655
43.542,82.974,79.963
39.109,43.13,36.951
35.02,36.667,39.138
28.076,53.26,52.044
40.011,52.662,59.448
46.032,57.251,55.918
48.925,61.399,56.153
27.978,63.273,65.038
46.591,54.113,51.867
49.68,67.46,70.637
51.573,106.147,103.843
48.651,54.319,54.397
38.001,36.883,41.874
36.314,100.263,76.355
44.071,85.553,82.229
45.738,93.065,78.247
44.081,83.013,73.422
41.963,50.965,46.689
43.934,60.566,65.283
43.934,74.942,70.196
40.707,60.978,58.693
41.208,76.659,70.235
41.982,38.579,35.216
58.85,58.85,48.955
28.665,70.52,53.485
36.873,65.312,64.43
43.718,78.139,84.435
47.17,63.949,59.664
44.738,97.164,41.6
43.296,80.836,83.739
36.412,60.301,55.947
36.598,66.979,67.234
29.508,64.096,65.91
39.864,35.206,41.002
47.219,69.725,58.771
24.732,29.155,24.428
24.899,44.503,43.924
37.255,54.064,57.369
39.903,56.879,60.389
64.155,75.384,74.844
35.637,42.688,37.363
50.808,105.127,88.328
47.347,38.766,40.845
45.944,57.938,57.604
41.355,50.563,52.328
35.559,65.597,79.061
36.343,61.988,58.82
29.185,54.054,53.888
31.675,53.309,49.082
47.513,72.854,70.255
43.728,62.213,59.34
50.19,52.044,49.357
39.58,60.723,56.928
40.188,54.044,53.691
37.285,38.217,38.579
41.825,93.006,97.655
40.609,70.274,62.91
48.808,89.652,75.011
37.52,34.823,38.079
40.658,64.665,62.096
51.985,69.353,64.734
43.169,58.222,58.987
41.992,87.995,84.278
41.776,62.302,55.476
37.099,49.435,49.69
36.824,37.334,35.324
50.347,59.938,59.144
52.26,63.577,69.568
39.168,55.123,53.358
40.188,72.873,65.165
44.601,64.312,62.861
42.002,57.742,57.016
42.502,70.441,83.759
36.226,36.108,35.363
40.55,59.379,69.774
28.626,31.695,29.077
35.01,67.411,59.928
35.902,56.31,61.154
37.354,44.865,41.463
47.16,64.008,60.027
25.968,28.645,28.224
38.226,75.207,69.009
39.56,60.86,73.02
37.569,61.095,67.176
35.431,68.392,75.874
37.981,75.031,77.777
42.12,46.062,45.542
41.051,68.921,64.371
43.355,84.641,90.29
35.402,54.368,49.896
37.922,55.868,57.496
38.177,71.226,61.027
49.18,56.986,57.261
50.543,91.437,95.026
50.19,116.974,106.157
39.688,80.003,90.496
32.264,64.861,61.076
54.005,123.878,115.071
47.199,90.868,99.714
35.431,73.599,74.432
37.069,50.583,50.073
43.365,43.571,44.405
36.755,78.865,79.728
31.97,51.887,53.034
42.649,34.196,32.725
40.511,74.07,74.099
46.542,41.423,36.657
41.119,65.901,64.361
37.863,57.84,61.115
40.629,51.151,52.534
36.01,74.05,80.846
34.568,37.883,45.317
45.307,94.791,102.205
69.196,102.597,105.196
38.952,38.57,41.649
38.04,72.579,86.446
34.117,71.804,76.904
42.551,76.884,67.274
46.591,73.609,75.472
46.925,68.97,86.475
31.489,38.207,34.009
43.287,53.76,51.475
52.446,80.67,87.593
34.804,81.238,71.02
41.492,48.317,53.044
35.471,66.185,43.473
42.934,53.691,43.787
38.118,49.161,53.015
37.432,53.456,57.369
45.856,53.829,52.446
39.668,71.147,75.933
41.737,58.83,52.387
47.405,90.731,86.799
42.973,69.058,82.356
36.5,48.18,42.718
53.466,55.927,50.024
56.212,69.362,68.509
43.483,60.497,54.545
43.826,82.945,82.837
42.443,72.814,84.004
45.67,93.016,84.857
46.591,98.743,92.045
44.895,70.735,70.402
53.113,70.186,75.688
31.695,77.61,75.394
35.618,55.231,61.635
49.092,64.332,61.743
37.403,115.797,124.113
44.326,69.97,66.067
29.969,51.701,39.315
44.463,53.348,52.289
57.967,69.853,59.83
50.769,91.261,110.04
29.489,65.734,56.172
52.201,101.656,70.137
40.933,72.922,75.08
50.102,55.574,48.072
41.796,77.62,71.373
50.73,83.592,84.886
43.296,72.295,83.317
37.971,34.029,36.285
45.866,55.692,58.193
44.061,75.335,67.225
30.057,86.21,92.212
40.178,63.273,68.313
38.324,71.304,70.745
43.953,71.275,79.149
44.846,42.806,38.324
30.254,39.57,72.167
57.114,89.397,82.405
37.383,47.935,48.376
44.199,55.819,103.803
35.51,60.821,52.269
34.814,54.535,58.418
44.336,73.06,76.904
42.061,98.116,102.656
54.652,64.606,61.468
29.155,74.246,68.931
29.871,74.325,69.931
47.268,60.213,47.337
33.666,60.085,55.192
32.882,76.737,70.48
37.667,72.265,63.518
41.208,42.649,31.175
46.748,52.142,51.161
43.983,39.972,33.931
42.698,52.877,54.77
51.75,91.31,86.553
30.479,86.102,89.142
29.332,61.547,42.688
45.385,49.19,55.908
38.069,64.665,64.714
40.472,70.039,75.305
42.031,64.685,63.459
36.589,104.274,116.542
34.372,40.58,34.706
42.09,48.415,50.789
42.443,46.013,47.18
44.816,84.082,87.848
52.142,73.726,76.423
41.796,57.967,60.86
30.155,74.531,75.246
29.341,90.633,68.539
46.052,72.0,64.42
31.94,71.432,78.492
39.305,49.867,43.355
35.804,62.351,64.312
43.483,63.851,70.765
40.992,74.501,76.247
30.381,81.915,76.041
45.267,69.539,65.175
59.487,106.608,109.354
46.611,55.545,54.27
44.63,81.748,91.065
40.335,56.79,59.114
40.933,88.083,79.885
35.402,72.746,75.776
44.12,73.883,75.541
40.825,41.59,45.787
34.235,57.712,61.517
44.552,49.278,50.838
33.205,77.424,79.414
39.423,92.653,94.438
45.13,47.768,48.327
32.176,52.887,55.8
35.765,52.436,46.032
40.698,70.677,76.374
30.479,41.021,47.513
38.54,82.66,85.19
61.105,76.541,97.135
38.54,71.696,73.815
48.651,52.995,44.101
41.708,53.544,58.918
39.266,64.028,80.405
37.618,60.154,57.163
34.068,78.845,89.201
40.511,108.697,93.055
38.217,55.005,57.104
40.286,53.142,56.535
42.021,59.605,59.458
39.638,58.85,55.005
43.355,49.788,43.522
34.892,67.47,62.36
41.874,84.367,82.209
60.262,100.018,98.665
38.56,64.557,50.239
41.943,77.257,83.866
37.383,47.7,48.69
41.413,73.02,73.432
46.14,64.096,67.117
29.714,37.069,39.305
42.267,57.379,55.466
43.306,77.051,80.679
57.183,80.356,67.46
